unit_id,unit,second_id,origin,owner_name,bnetza_id,latitude,longitude,city,countrycode,description,valid_from,valid_until,deftech,old_deftech,fuel,effective_startdate,max_power,techclass,unittype,operationmode,default_node_id,voltage_level,AnnualOaMcosts,AvgEff,CapSp,Capture_Rate,CH4,ContributionMinOnl,DeSO2,InvestCosts,LeadTime,LifeTime,MaxEff,MaxSpinResPri,MinDownTime,MinOperTime,MinPower,NonSpinningReserve,NOX,PartEff,Reliab,StartUpFuelConsHot,StartUpVarCosts,SyncTimeHot,VarOaMcosts,GSSHADOWCONTENT,GSSHADOWONLINE,GSCONTENTHYDRORES,GSCONTENTSTORAGE,GSELEC,GSHEAT,GSONLINE,GSOPTIME,GSSDTIME,FlexibleToWind,IsAlwaysRunning,OutTimeStartUpCosts,SpeReserveCapability,SpinningReserve,Vgonline,MaxRes_aFRR,MaxRes_FCR,CHP_CB,Ext_CV,LoadLoss,Sto_LoadEff,Sto_MaxCharging,Sto_MaxContent,Sto_MinCharging,Sto_MinContent,CHP_MaxHeat
6929,MoorburgB Hamburg,8210,UeNB,Vattenfall Europe Generation AG,BNA1558,53.49000252,9.951659995,Hamburg,DE,BNAP012,41640,25569,COAL_ST_EXC_f2000,COAL22_EXC,COAL,41640,800.0,ST_EXC,ST,CHP2,,,47.5,0.42,630.7813,0.0,0,0.0,0,1400,2,35,0.37,0.1619048,4,4,264.023,0,0,0.33,0.97,4960.0,5,2,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.3,0.03,0.6,0.15,,,,,,,385.7352
6930,MoorburgA Hamburg,8211,UeNB,Vattenfall Kraftwerk Moorburg GmbH,BNA1673,53.49000252,9.951659995,Hamburg,DE,BNAP013,42005,25569,COAL_ST_EXC_f2000,COAL22_EXC,COAL,42005,800.0,ST_EXC,ST,CHP2,,,47.5,0.42,630.7813,0.0,0,0.0,0,1400,2,35,0.37,0.1619048,4,4,264.023,0,0,0.33,0.97,4960.0,5,2,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.3,0.03,0.6,0.15,,,,,,,385.7352
6934,Moabit A Berlin,8419,UeNB,Vattenfall Europe Wärme Aktiengesellschaft,BNA0085a,52.54290386,13.35215767,Berlin,DE,BNA0085a,32874,25569,COAL_ST_BKP_b1999,COAL99_BKP,COAL,32874,89.0,ST_BKP,ST,CHP1,,,42.6,0.29,58.68571,0.0,0,0.0,0,1400,2,35,0.407,0.1619048,8,8,41.0023,0,0,0.367,0.94,551.8,5,2,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.255,0.0255,0.37,,,,,,,,240.0
6935,Reuter West D Berlin,8421,UeNB,Vattenfall Europe Wärme AG,BNA0086,52.534709,13.242311,Berlin,DE,BNA0086,31778,25569,COAL_ST_EXC_b1989,COAL89_EXC,COAL,31778,282.0,ST_EXC,ST,CHP2,,,65.0,0.363,68.80721,0.0,0,0.0,0,1400,2,35,0.402,0.1619048,4,4,140.013,0,0,0.362,0.95,1748.4,5,2,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.21,0.021,0.8041238,0.3,,,,,,,387.0
6936,Reuter West E Berlin,8422,UeNB,Vattenfall Europe Wärme AG,BNA0087,52.534709,13.242311,Berlin,DE,BNA0087,32143,25569,COAL_ST_EXC_b1989,COAL89_EXC,COAL,32143,282.0,ST_EXC,ST,CHP2,,,65.0,0.363,68.80721,0.0,0,0.0,0,1400,2,35,0.405,0.1619048,4,4,140.013,0,0,0.365,0.95,1748.4,5,2,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.21,0.021,0.8153527,0.3,,,,,,,387.0
6956,MiROKesselhaus Werk 1 Karlsruhe,4091,UeNB,Mineraloelraffinerie Oberrhein GmbH & Co. KG,BNA0516,49.04250368,8.338301036,Karlsruhe,DE,BNA0516,34700,25569,LCVG_ST_EXC_f2000,OIL22,FUELOIL,34700,45.0,ST_EXC,ST,CHP2,,,40.0,0.36,1.938684,0.0,0,0.0,0,300,0,35,0.36,0.0,1,1,18.0,0,0,0.32,0.94,49.5,8,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.0,0.0,0.55,0.15,,,,,,,40.0
6957,MiROKesselhaus Werk 2 Karlsruhe,4114,UeNB,Mineraloelraffinerie Oberrhein GmbH & Co. KG,BNA0517,49.04250368,8.338301036,Karlsruhe,DE,BNA0517,34700,25569,LCVG_ST_EXC_f2000,OIL22,FUELOIL,34700,25.0,ST_EXC,ST,CHP2,,,40.0,0.36,1.938684,0.0,0,0.0,0,300,0,35,0.36,0.0,1,1,4.0,0,0,0.32,0.94,27.5,8,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.0,0.0,0.55,0.15,,,,,,,40.0
6958,Raffineriekraftwerk Köln Godorf,7300,UeNB,STEAG GmbH,BNA0547,50.86637904,6.953082662,Köln,DE,BNA0547,37987,25569,OIL_CC_BKP_f2000,OIL22_BKP,FUELOIL,37987,114.4,CC_BKP,CC,CHP1,,,40.0,0.47,5.878495,0.0,0,0.0,0,400,2,35,0.404,0.09999999,4,4,30.0,1,0,0.364,0.97,514.8,8,2,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.4,0.04,1.3,,,,,,,,235.0
6975,IKS PCK SchwedtBlock 1 SE 1,8363,UeNB,PCK Raffinerie GmbH,BNA0894c,53.09787775,14.2721243,PCK Schwedt,DE,BNA0894c,35796,25569,OIL_CC_BKP_b1999,OIL99_BKP,FUELOIL,35796,106.0,CC_BKP,CC,CHP1,,,19.0,0.41,2.471507,0.0,0,0.0,0,400,2,35,0.41,0.09999999,4,4,32.0014,0,0,0.35,0.96,477.0,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.34,0.034,0.8,,,,,,,,132.0
6976,IKS PCK SchwedtBlock 2 SE 2,8364,UeNB,PCK Raffinerie GmbH,BNA0894d,53.09787775,14.2721243,PCK Schwedt,DE,BNA0894d,35796,25569,OIL_CC_BKP_b1999,OIL99_BKP,FUELOIL,35796,106.0,CC_BKP,CC,CHP1,,,19.0,0.41,2.471507,0.0,0,0.0,0,400,2,35,0.41,0.09999999,4,4,32.0014,0,0,0.35,0.96,477.0,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.34,0.034,1.818182,,,,,,,,58.3
6978,IKS PCK SchwedtBlock 5 SE 5,8374,UeNB,PCK Raffinerie GmbH,BNA0894a,53.09787775,14.2721243,PCK Schwedt,DE,BNA0894a,26299,25569,OIL_ST_BKP_b1969,OIL69_BKP,FUELOIL,26299,28.0,ST_BKP,ST,CHP1,,,40.0,0.205,,,0,,0,300,0,35,0.205,0.0,1,1,14.0,0,0,0.16,0.94,30.8,8,0,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.0,0.0,1.82,,,,,,,,15.4
6982,Raffineriekraftwerk Leuna,8532,UeNB,TOTAL Raffinerie Mitteldeutschland GmbH,BNA0596,51.30788205,12.01430528,Leuna,DE,BNA0596,35431,25569,OIL_CC_BKP_b1999,OIL99_BKP,FUELOIL,35431,92.5,CC_BKP,CC,CHP1,,,19.0,0.41,2.471507,0.0,0,0.0,0,400,2,35,0.52,0.09999999,4,4,10.0,0,0,0.48,0.96,416.25,8,2,1.2,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.34,0.034,1.0,,,,,,,,208.0
6991,FKK Kassel,2053,UeNB,Städtische Werke Energie + Wärme GmbH,BNA0523,51.28351901,9.464256806,Kassel,DE,BNA0523,32143,25569,LIGN_ST_BKP,LIGN83_BKP,LIGNITE,32143,33.5,ST_BKP,ST,CHP1,,,52.4,0.22,17.80417,0.0,0,0.0,0,2300,5,35,0.36,0.1619048,8,8,28.4,0,0,0.36,0.96,167.5,5,5,1.6,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.42,,,,,,,,80.0
7000,NeurathD Grevenbroich-Neurath,7408,UeNB,RWE Power AG,BNA0699,51.03947259,6.615034049,Grevenbroich-Neurath,DE,BNA0699,27395,25569,LIGN_ST_EXC_f2000,LIGN22_EXC,LIGNITE,27395,607.0,ST_EXC,ST,CHP2,,,63.0,0.315,352.2731,0.0,0,0.0,0,2300,4,35,0.42,0.1619048,8,8,260.0,1,0,0.33,0.98,3763.4,5,4,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.6,0.15,,,,,,,4.5
7001,NeurathE Grevenbroich-Neurath,7409,UeNB,RWE Power AG,BNA0700,51.03947259,6.615034049,Grevenbroich-Neurath,DE,BNA0700,27760,25569,LIGN_ST_EXC_b1983,LIGN83_EXC,LIGNITE,27760,604.0,ST_EXC,ST,CHP2,,,52.4,0.225,141.8143,0.0,0,0.0,0,2300,5,35,0.3,0.1619048,8,8,320.0,0,0,0.23,0.96,3744.8,5,5,1.6,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.11,0.011,0.38,0.15,,,,,,,4.5
7010,NiederaußemG Bergheim,7418,UeNB,RWE Power AG,BNA0708,50.99569172,6.66904478,Bergheim,DE,BNA0708,27030,25569,LIGN_ST_EXC_b1969,LIGN69_EXC,LIGNITE,27030,628.0,ST_EXC,ST,CHP2,,,52.4,0.21,73.91861,0.0,0,0.0,0,2300,5,35,0.28,0.1619048,8,8,320.0,0,0,0.2,0.95,3893.6,5,5,1.6,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.05,0.005,0.35,0.15,,,,,,,245.0
7014,WeisweilerG Eschweiler-Weisweiler,7621,UeNB,RWE Power AG,BNA1027,50.83916783,6.321108542,Eschweiler-Weisweiler,DE,BNA1027,27030,25569,LIGN_ST_EXC_b1969,LIGN69_EXC,LIGNITE,27030,663.0,ST_EXC,ST,CHP2,,,52.4,0.21,73.91861,0.0,0,0.0,0,2300,5,35,0.28,0.1619048,8,8,245.0,0,0,0.2,0.95,4110.6,5,5,1.6,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.05,0.005,0.35,0.15,,,,,,,91.5
7015,WeisweilerH Eschweiler-Weisweiler,7622,UeNB,RWE Power AG,BNA1028,50.83916783,6.321108542,Eschweiler-Weisweiler,DE,BNA1028,27395,25569,LIGN_ST_EXC_f2000,LIGN22_EXC,LIGNITE,27395,656.0,ST_EXC,ST,CHP2,,,63.0,0.315,352.2731,0.0,0,0.0,0,2300,4,35,0.42,0.1619048,8,8,245.0,1,0,0.33,0.98,4067.2,5,4,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.6,0.15,,,,,,,91.5
7017,HKW Sachtleben Duisburg,7726,UeNB,Sachtleben Chemie GmbH,BNA1451,51.45324812,6.698144801,Duisburg,DE,BNA1451,25569,25569,LIGN_ST_EXC_b1969,LIGN69_EXC,LIGNITE,25569,27.5,ST_EXC,ST,CHP2,,,52.4,0.21,73.91861,0.0,0,0.0,0,2300,5,35,0.28,0.1619048,8,8,16.5,0,0,0.2,0.95,170.5,5,5,1.6,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.05,0.005,0.35,0.15,,,,,,,10.0
7018,HKW MerkenichBlock 6 Köln,7817,UeNB,RheinEnergie AG,BNA0543,51.04694896,6.877611699,Köln,DE,BNA0543,40179,25569,LIGN_ST_EXC_f2000,LIGN22_EXC,LIGNITE,40179,75.3,ST_EXC,ST,CHP2,,,63.0,0.315,352.2731,0.0,0,0.0,0,2300,4,35,0.404,0.1619048,8,8,32.0025,1,0,0.364,0.98,466.86,5,4,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.6,0.15,,,,,,,76.0
7022,P&L Werk JülichKessel 5,7951,UeNB,Pfeifer & Langen Kommanditgesellschaft,BNA1164,50.92867969,6.366920008,Jülich,DE,BNA1164,37987,25569,LIGN_ST_BKP,LIGN83_BKP,LIGNITE,37987,23.2,ST_BKP,ST,CHP1,,,52.4,0.22,17.80417,0.0,0,0.0,0,2300,5,35,0.404,0.1619048,8,8,11.00112,0,0,0.364,0.96,116.0,5,5,1.6,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.21,,,,,,,,120.0
7025,Frechen/Wachtberg,7986,UeNB,RWE Power AG,BNA0292,50.91435933,6.787563925,Frechen,DE,BNA0292,25569,25569,LIGN_ST_EXC_b1969,LIGN69_EXC,LIGNITE,25569,176.0,ST_EXC,ST,CHP2,,,52.4,0.21,73.91861,0.0,0,0.0,0,2300,5,35,0.306,0.1619048,8,8,70.0,0,0,0.266,0.95,1091.2,5,5,1.6,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.05,0.005,0.35,0.15,,,,,,,251.0
7026,HKW Cottbus1,8339,UeNB,HKW Heizkraftwerksgesellschaft Cottbus mbH,BNA0183,51.76223042,14.42936344,Cottbus,DE,BNA0183,36161,25569,LIGN_ST_EXC_b1999,LIGN99_EXC,LIGNITE,36161,74.0,ST_EXC,ST,CHP2,,,78.0,0.27,153.359,0.0,0,0.0,0,2300,5,35,0.3,0.1619048,8,8,12.0028,0,0,0.26,0.97,458.8,5,5,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.17,0.017,0.48,0.15,,,,,,,80.0
7027,Heizkraftwerk FFOBlock1-GuD-EK Frankfurt Oder,8342,UeNB,Stadtwerke Frankfurt (Oder) GmbH,BNA0284,52.33041368,14.43133141,Frankfurt Oder,DE,BNA0284,35431,25569,LIGN_ST_EXC_b1999,LIGN99_EXC,LIGNITE,35431,45.0,ST_EXC,ST,CHP2,,,78.0,0.27,153.359,0.0,0,0.0,0,2300,5,35,0.36,0.1619048,8,8,28.998,0,0,0.3,0.97,279.0,5,5,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.17,0.017,0.48,0.15,,,,,,,80.0
7028,KW JänschwaldeA Peitz,8352,UeNB,Vattenfall Europe Generation AG,BNA0785,51.83425399,14.457728,Peitz,DE,BNA0785 –CHP Tool adjustment (9.15),29587,25569,LIGN_ST_EXC_b1989,LIGN89_EXC,LIGNITE,29587,465.0,ST_EXC,ST,CHP2,,,78.0,0.255,158.8519,0.0,0,0.0,0,2300,5,35,0.34,0.1619048,8,8,160.0065,0,0,0.27,0.96,2883.0,5,5,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.14,0.014,0.45,0.15,,,,,,,76.3
7029,KW JänschwaldeB Peitz,8353,UeNB,Vattenfall Europe Generation AG,BNA0786,51.83425399,14.457728,Peitz,DE,BNA0786 –CHP Tool adjustment (9.15),29952,25569,LIGN_ST_EXC_b1989,LIGN89_EXC,LIGNITE,29952,465.0,ST_EXC,ST,CHP2,,,78.0,0.255,158.8519,0.0,0,0.0,0,2300,5,35,0.34,0.1619048,8,8,160.0065,0,0,0.27,0.96,2883.0,5,5,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.14,0.014,0.45,0.15,,,,,,,76.3
7030,KW JänschwaldeC Peitz,8354,UeNB,Vattenfall Europe Generation AG,BNA0787,51.83425399,14.457728,Peitz,DE,BNA0787 –CHP Tool adjustment (9.15),30682,25569,LIGN_ST_EXC_b1989,LIGN89_EXC,LIGNITE,30682,465.0,ST_EXC,ST,CHP2,,,78.0,0.255,158.8519,0.0,0,0.0,0,2300,5,35,0.34,0.1619048,8,8,160.0065,0,0,0.27,0.96,2883.0,5,5,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.14,0.014,0.45,0.15,,,,,,,76.3
7031,KW JänschwaldeD Peitz,8355,UeNB,Vattenfall Europe Generation AG,BNA0788,51.83425399,14.457728,Peitz,DE,BNA0788 –CHP Tool adjustment (9.15),31048,25569,LIGN_ST_EXC_b1989,LIGN89_EXC,LIGNITE,31048,465.0,ST_EXC,ST,CHP2,,,78.0,0.255,158.8519,0.0,0,0.0,0,2300,5,35,0.34,0.1619048,8,8,145.0,0,0,0.27,0.96,2883.0,5,5,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.14,0.014,0.45,0.15,,,,,,,58.0
7034,Schwarze PumpeA Spremberg,8366,UeNB,Vattenfall Europe Generation AG,BNA0914,51.5361461,14.353806,Spremberg,DE,BNA0914,35431,25569,LIGN_ST_EXC_b1999,LIGN99_EXC,LIGNITE,35431,750.0,ST_EXC,ST,CHP2,,,78.0,0.27,153.359,0.0,0,0.0,0,2300,5,35,0.408,0.1619048,8,8,440.0,0,0,0.368,0.97,4650.0,5,5,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.17,0.017,0.8421053,0.2,,,,,,,60.0
7035,Schwarze PumpeB Spremberg,8367,UeNB,Vattenfall Europe Generation AG,BNA0915,51.5361461,14.353806,Spremberg,DE,BNA0915,35796,25569,LIGN_ST_EXC_b1999,LIGN99_EXC,LIGNITE,35796,750.0,ST_EXC,ST,CHP2,,,78.0,0.27,153.359,0.0,0,0.0,0,2300,5,35,0.408,0.1619048,8,8,440.0,0,0,0.368,0.97,4650.0,5,5,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.17,0.017,0.8421053,0.2,,,,,,,60.0
7036,Klingenberg Berlin,8404,UeNB,Vattenfall Europe Wärme Aktiengesellschaft,BNA0081,52.49924632,13.49188392,Berlin,DE,BNA0081,29587,47483,LIGN_ST_EXC_b1989,LIGN89_EXC,LIGNITE,29587,164.0,ST_EXC,ST,CHP2,,,78.0,0.255,158.8519,0.0,0,0.0,0,2300,5,35,0.34,0.1619048,8,8,98.4,0,0,0.27,0.96,1016.8,5,5,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.14,0.014,0.45,0.15,,,,,,,590.0
7037,SchkopauA,8538,UeNB,Uniper Kraftwerke GmbH,BNA0878,51.40111319,11.95082859,Schkopau,DE,BNA0878,35065,25569,LIGN_ST_BKP,LIGN83_BKP,LIGNITE,35065,450.0,ST_BKP,ST,CHP1,,,52.4,0.22,17.80417,0.0,0,0.0,0,2300,5,35,0.36,0.1619048,8,8,270.0,0,0,0.32,0.96,2250.0,5,5,1.6,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,4.5,,,,,,,,100.0
7039,Wählitz,8541,UeNB,Mitteldeutsche Braunkohlengesellschaft mbH,BNA1002,51.17154275,12.11203826,Wählitz,DE,BNA1002,34335,25569,LIGN_ST_EXC_b1989,LIGN89_EXC,LIGNITE,34335,31.0,ST_EXC,ST,CHP2,,,78.0,0.255,158.8519,0.0,0,0.0,0,2300,5,35,0.34,0.1619048,8,8,20.0012,0,0,0.27,0.96,192.2,5,5,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.14,0.014,0.45,0.15,,,,,,,40.0
7040,P&L Werk KönnernKessel 1 und 2,8547,UeNB,Pfeifer & Langen Kommanditgesellschaft,BNA1185,51.67013481,11.79402035,Könnern,DE,BNA1185,33970,25569,LIGN_ST_BKP,LIGN83_BKP,LIGNITE,33970,20.3,ST_BKP,ST,CHP1,,,52.4,0.22,17.80417,0.0,0,0.0,0,2300,5,35,0.22,0.1619048,8,8,13.00012,0,0,0.18,0.96,101.5,5,5,1.6,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.14,,,,,,,,149.6
7042,Deuben Teuchern,8561,UeNB,Mitteldeutsche Braunkohlengesellschaft mbH,BNA0196,51.12862996,12.02460619,Teuchern,DE,BNA0196,25569,73415,LIGN_ST_EXC_b1969,LIGN69_EXC,LIGNITE,25569,67.0,ST_EXC,ST,CHP2,,,52.4,0.21,73.91861,0.0,0,0.0,0,2300,5,35,0.28,0.1619048,8,8,46.0,0,0,0.2,0.95,415.4,5,5,1.6,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.05,0.005,0.35,0.15,,,,,,,100.0
7044,Grubenheizkraftwerk Seegebiet Mansfelder Land,8565,UeNB,ROMONTA GmbH,BNA1486,51.47442522,11.67982244,Seegebiet Mansfelder Land,DE,BNA1486,28856,25569,LIGN_ST_EXC_f2000,LIGN22_EXC,LIGNITE,28856,49.0,ST_EXC,ST,CHP2,,,63.0,0.315,352.2731,0.0,0,0.0,0,2300,4,35,0.42,0.1619048,8,8,12.0001,1,0,0.33,0.98,303.8,5,4,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.6,0.15,,,,,,,189.0
7045,LippendorfR Böhlen,8623,UeNB,Vattenfall Europe Generation AG,BNA0115,51.18317874,12.37397,Böhlen,DE,BNA0115,36526,25569,LIGN_ST_EXC_f2000,LIGN22_EXC,LIGNITE,36526,875.0,ST_EXC,ST,CHP2,,,63.0,0.315,352.2731,0.0,0,0.0,0,2300,4,35,0.411,0.1619048,8,8,414.0001,1,0,0.371,0.98,5425.0,5,4,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.8538135,0.2,,,,,,,230.0
7046,Braunkohlekraftwerk LippendorfLIP S Böhlen,8624,UeNB,EnBW Energie Baden-Württemberg AG,BNA0116,51.18317874,12.37397,Böhlen,DE,BNA0116,36161,25569,LIGN_ST_EXC_b1999,LIGN99_EXC,LIGNITE,36161,875.0,ST_EXC,ST,CHP2,,,78.0,0.27,153.359,0.0,0,0.0,0,2300,5,35,0.414,0.1619048,8,8,370.0375,0,0,0.374,0.97,5425.0,5,5,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.17,0.017,0.8656717,0.2,,,,,,,165.0
7047,BoxbergN,8625,UeNB,Vattenfall Europe Generation AG,BNA0122,51.41868256,14.571069,Boxberg,DE,BNA0122,28856,25569,LIGN_ST_EXC_f2000,LIGN22_EXC,LIGNITE,28856,465.0,ST_EXC,ST,CHP2,,,63.0,0.315,352.2731,0.0,0,0.0,0,2300,4,35,0.357,0.1619048,8,8,138.012,1,0,0.317,0.98,2883.0,5,4,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.6509434,0.3,,,,,,,60.0
7048,BoxbergP,8626,UeNB,Vattenfall Europe Generation AG,BNA0123,51.41868256,14.571069,Boxberg,DE,BNA0123,29221,25569,LIGN_ST_EXC_b1989,LIGN89_EXC,LIGNITE,29221,465.0,ST_EXC,ST,CHP2,,,78.0,0.255,158.8519,0.0,0,0.0,0,2300,5,35,0.417,0.1619048,8,8,138.012,0,0,0.377,0.96,2883.0,5,5,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.14,0.014,0.8696582,0.25,,,,,,,30.0
7049,BoxbergQ,8627,UeNB,Vattenfall Europe Generation AG,BNA0124,51.41868256,14.571069,Boxberg,DE,BNA0124,36526,25569,LIGN_ST_EXC_f2000,LIGN22_EXC,LIGNITE,36526,857.0,ST_EXC,ST,CHP2,,,63.0,0.315,352.2731,0.0,0,0.0,0,2300,4,35,0.42,0.1619048,8,8,428.0004,1,0,0.33,0.98,5313.4,5,4,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.6,0.15,,,,,,,65.0
7050,HKW Chemnitz  Nord IIBlock B,8628,UeNB,eins energie in sachsen GmbH & Co. KG,BNA0177,50.857746,12.923755,Chemnitz,DE,BNA0177,32143,25569,LIGN_ST_EXC_b1989,LIGN89_EXC,LIGNITE,32143,56.8,ST_EXC,ST,CHP2,,,78.0,0.255,158.8519,0.0,0,0.0,0,2300,5,35,0.31,0.1619048,8,8,36.99952,0,0,0.27,0.96,352.16,5,5,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.14,0.014,0.5486726,0.15,,,,,,,170.0
7051,HKW Chemnitz  Nord IIBlock C,8630,UeNB,eins energie in sachsen GmbH & Co. KG,BNA0179,50.82845657,12.8713349,Chemnitz,DE,BNA0179,32874,25569,LIGN_ST_EXC_b1989,LIGN89_EXC,LIGNITE,32874,90.8,ST_EXC,ST,CHP2,,,78.0,0.255,158.8519,0.0,0,0.0,0,2300,5,35,0.31,0.1619048,8,8,38.39932,0,0,0.27,0.96,562.96,5,5,2.0,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.14,0.014,0.5486726,0.15,,,,,,,140.0
7061,EBS-Kraftwerk Witzenhausen 1,2294,UeNB,B+T Energie GmbH,BNA1465a,51.35105152,9.853645814,Witzenhausen,DE,BNA1465a,39814,25569,WAST_ST_BKP_f2000,MISC22_BKP,Misc,39814,28.0,ST_BKP,ST,CHP1,,,40.0,0.25,36.34238,0.0,0,0.0,0,1500,4,35,0.27,0.1619048,8,8,13.4988,0,0,0.23,0.97,126.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.46,,,,,,,,61.0
7062, Dortmund,7014,UeNB,Deutsche Gasrußwerke GmbH & Co. KG,BNA1488,51.52984697,7.440979823,Dortmund,DE,BNA1488,32509,25569,WAST_ST_EXC_b1989,MISC89_EXC,Misc,32509,16.0,ST_EXC,ST,CHP2,,,40.0,0.27,15.39369,0.0,0,0.0,0,1500,4,35,0.31,0.1619048,8,8,4.8,0,0,0.27,0.97,72.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.14,0.014,0.34,0.15,,,,,,,16.0
7064,HuckingenA Duisburg-Huckingen,7245,UeNB,Hüttenwerke Krupp Mannesmann GmbH,BNA0485,51.3761543,6.723799472,Duisburg-Huckingen,DE,BNA0485,27395,25569,WAST_ST_EXC_f2000,MISC22_EXC,Misc,27395,303.0,ST_EXC,ST,CHP2,,,40.0,0.33,45.95687,0.0,0,0.0,0,1500,4,35,0.33,0.1619048,8,8,90.0,0,0,0.29,0.97,1363.5,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.45,0.15,,,,,,,34.0
7065,HuckingenB Duisburg-Huckingen,7246,UeNB,Hüttenwerke Krupp Mannesmann GmbH,BNA0486,51.3761543,6.723799472,Duisburg-Huckingen,DE,BNA0486,27760,25569,WAST_ST_EXC_b1983,MISC83_EXC,Misc,27760,303.0,ST_EXC,ST,CHP2,,,40.0,0.25,12.56272,0.0,0,0.0,0,1500,4,35,0.25,0.1619048,8,8,90.0,0,0,0.21,0.97,1363.5,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.11,0.011,0.32,0.15,,,,,,,34.0
7070,HKW Fenne – GrubengaskraftwerkGasmotorenanlage Fen,7702,UeNB,STEAG New Energies GmbH,BNA0997,49.22003227,6.805302312,Völklingen-Fenne,DE,BNA0997,37622,25569,WAST_ST_EXC_f2000,MISC22_EXC,Misc,37622,42.0,ST_EXC,ST,CHP2,,,40.0,0.33,45.95687,0.0,0,0.0,0,1500,4,35,0.33,0.1619048,8,8,16.8,0,0,0.29,0.97,189.0,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.45,0.15,,,,,,,42.7
7080,Gichtgaskraftwerk Dillingen Dillingen/Saar,7915,UeNB,Aktien-Gesellschaft der Dillinger Hüttenwerke – ROGESA Roheisengesellschaft Saar mbH und Zentralkokerei Saar GmbH – als Bruchteilsgemeinschaft,BNA1115,49.3647852,6.737499354,Dillingen/Saar,DE,BNA1115,40179,25569,WAST_ST_BKP_f2000,MISC22_BKP,Misc,40179,85.0,ST_BKP,ST,CHP1,,,40.0,0.25,36.34238,0.0,0,0.0,0,1500,4,35,0.27,0.1619048,8,8,26.0015,0,0,0.23,0.97,382.5,3,4,1.53,0,0,0,0,0,0,0,0,30,1,0,0,0,1,1,0.2,0.02,0.37,,,,,,,,230.0
